DataHora,Protocolo,IP_Origem,Porta_Origem,IP_Destino,Porta_Destino,Tamanho
2025-06-23 14:17:42,TCP,172.31.66.101,41730,34.107.243.93,443,40
2025-06-23 14:17:43,TCP,172.31.66.101,41744,34.107.243.93,443,40
2025-06-23 14:17:43,TCP,172.31.66.101,51038,34.107.221.82,80,40
2025-06-23 14:17:43,TCP,172.31.66.101,51040,34.107.221.82,80,40
2025-06-23 14:17:44,TCP,172.31.66.101,42602,91.189.91.48,80,40
2025-06-23 14:17:44,TCP,172.31.66.101,35920,91.189.91.49,80,40
2025-06-23 14:17:44,TCP,172.31.66.101,48858,50.19.99.43,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,41730,34.107.243.93,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,52660,3.210.6.136,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,41744,34.107.243.93,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,57960,44.218.214.175,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,48580,44.205.77.7,443,40
2025-06-23 14:17:45,TCP,172.31.66.101,38612,18.213.223.248,443,40
2025-06-23 14:17:46,TCP,172.31.66.101,55372,54.211.226.22,443,40
2025-06-23 14:17:46,TCP,172.31.66.101,53108,100.27.88.58,443,40
2025-06-23 14:17:46,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:47,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:48,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:49,TCP,172.31.66.101,41730,34.107.243.93,443,40
2025-06-23 14:17:49,TCP,172.31.66.101,41744,34.107.243.93,443,40
2025-06-23 14:17:49,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:49,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:50,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:50,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:51,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:51,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:52,TCP,192.168.0.15,37510,104.18.19.125,443,104
2025-06-23 14:17:52,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:52,TCP,172.31.66.101,59614,54.211.226.22,443,40
2025-06-23 14:17:52,TCP,172.31.66.101,35980,50.19.99.43,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,42602,91.189.91.48,80,40
2025-06-23 14:17:53,TCP,172.31.66.101,54842,18.213.223.248,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,40944,100.27.88.58,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:53,TCP,172.31.66.101,35640,34.237.241.155,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,35652,34.237.241.155,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:53,TCP,172.31.66.101,59924,3.210.6.136,443,40
2025-06-23 14:17:54,TCP,172.31.66.101,54858,18.213.223.248,443,40
2025-06-23 14:17:54,TCP,172.31.66.101,43278,44.218.214.175,443,40
2025-06-23 14:17:54,TCP,172.31.66.101,59630,54.211.226.22,443,40
2025-06-23 14:17:54,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:54,TCP,172.31.66.101,59940,3.210.6.136,443,40
2025-06-23 14:17:54,TCP,192.168.0.15,36288,34.107.243.93,443,134
2025-06-23 14:17:54,TCP,192.168.0.15,36324,34.107.243.93,443,88
2025-06-23 14:17:54,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:54,TCP,172.31.66.101,43288,44.218.214.175,443,40
2025-06-23 14:17:54,TCP,192.168.0.15,60756,54.160.18.130,443,449
2025-06-23 14:17:54,TCP,192.168.0.15,60756,54.160.18.130,443,63
2025-06-23 14:17:55,TCP,172.31.66.101,35986,50.19.99.43,443,40
2025-06-23 14:17:55,TCP,192.168.0.15,33878,34.107.221.82,80,212
2025-06-23 14:17:55,TCP,172.31.66.101,40958,100.27.88.58,443,40
2025-06-23 14:17:55,TCP,192.168.0.15,60756,54.160.18.130,443,63
2025-06-23 14:17:55,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:55,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:17:55,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:17:56,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:56,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:17:56,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:17:56,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:17:57,TCP,172.31.66.101,41730,34.107.243.93,443,40
2025-06-23 14:17:57,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:57,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:17:57,TCP,172.31.66.101,41744,34.107.243.93,443,40
2025-06-23 14:17:57,TCP,172.31.66.101,53032,34.237.241.155,443,40
2025-06-23 14:17:58,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:58,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:17:59,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:17:59,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:17:59,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:18:00,TCP,172.31.66.101,51040,34.107.221.82,80,40
2025-06-23 14:18:00,TCP,172.31.66.101,51038,34.107.221.82,80,40
2025-06-23 14:18:00,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:18:00,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:18:00,TCP,172.31.66.101,42596,44.205.77.7,443,40
2025-06-23 14:18:01,TCP,172.31.66.101,59394,100.27.88.58,443,40
2025-06-23 14:18:01,TCP,172.31.66.101,58816,18.213.223.248,443,40
2025-06-23 14:18:01,TCP,172.31.66.101,48452,44.205.77.7,443,40
2025-06-23 14:18:01,TCP,172.31.66.101,39062,34.237.241.155,443,40
2025-06-23 14:18:01,TCP,172.31.66.101,55904,50.19.99.43,443,40
2025-06-23 14:18:02,TCP,172.31.66.101,36486,54.211.226.22,443,40
2025-06-23 14:18:02,TCP,172.31.66.101,60188,44.218.214.175,443,40
2025-06-23 14:18:02,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:02,TCP,172.31.66.101,48464,44.205.77.7,443,40
2025-06-23 14:18:03,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:18:03,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:04,TCP,172.31.66.101,60198,44.218.214.175,443,40
2025-06-23 14:18:04,TCP,172.31.66.101,42598,44.205.77.7,443,40
2025-06-23 14:18:04,TCP,172.31.66.101,58822,18.213.223.248,443,40
2025-06-23 14:18:04,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:04,TCP,172.31.66.101,55914,50.19.99.43,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,38636,3.210.6.136,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,42610,44.205.77.7,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,36488,54.211.226.22,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,36502,54.211.226.22,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,39066,34.237.241.155,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,59400,100.27.88.58,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:05,TCP,172.31.66.101,38638,3.210.6.136,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,60214,44.218.214.175,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,55916,50.19.99.43,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,39068,34.237.241.155,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:06,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:07,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:07,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:07,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:07,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:08,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:08,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:08,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:08,TCP,172.31.66.101,34508,185.125.190.48,80,40
2025-06-23 14:18:08,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:09,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:09,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:09,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:09,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:09,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:10,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:10,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:10,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:11,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:11,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:11,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:12,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:18:12,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:12,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:12,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:12,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:13,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:13,TCP,172.31.66.101,41730,34.107.243.93,443,40
2025-06-23 14:18:13,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:13,TCP,172.31.66.101,39206,34.237.241.155,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,41744,34.107.243.93,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,58832,18.213.223.248,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,34792,100.27.88.58,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,59900,3.210.6.136,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,59052,44.218.214.175,443,40
2025-06-23 14:18:14,TCP,172.31.66.101,53382,18.213.223.248,443,40
2025-06-23 14:18:15,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:15,TCP,172.31.66.101,59596,50.19.99.43,443,40
2025-06-23 14:18:15,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:15,TCP,172.31.66.101,48786,54.211.226.22,443,40
2025-06-23 14:18:15,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:16,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:16,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:17,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:18,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:19,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:19,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:19,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:19,TCP,172.31.66.101,56490,34.237.241.155,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,40708,50.19.99.43,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,42640,54.211.226.22,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,48636,100.27.88.58,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,43662,44.218.214.175,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,59136,18.213.223.248,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,48640,100.27.88.58,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,56500,34.237.241.155,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,56516,34.237.241.155,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,43668,44.218.214.175,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,53682,44.205.77.7,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,59290,3.210.6.136,443,40
2025-06-23 14:18:20,TCP,172.31.66.101,43684,44.218.214.175,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,40720,50.19.99.43,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,42650,54.211.226.22,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59150,18.213.223.248,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,40726,50.19.99.43,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,48642,100.27.88.58,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,56532,34.237.241.155,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,48644,100.27.88.58,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59294,3.210.6.136,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59296,3.210.6.136,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,42660,54.211.226.22,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,42674,54.211.226.22,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:21,TCP,172.31.66.101,59152,18.213.223.248,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,42678,54.211.226.22,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,53692,44.205.77.7,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,43694,44.218.214.175,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,43696,44.218.214.175,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59304,3.210.6.136,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59318,3.210.6.136,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59332,3.210.6.136,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,40738,50.19.99.43,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59168,18.213.223.248,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,59176,18.213.223.248,443,40
2025-06-23 14:18:21,TCP,172.31.66.101,42690,54.211.226.22,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,59184,18.213.223.248,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,56546,34.237.241.155,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,43706,44.218.214.175,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:22,TCP,192.168.0.15,37510,104.18.19.125,443,104
2025-06-23 14:18:22,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,53724,44.205.77.7,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,53728,44.205.77.7,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:22,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,48656,100.27.88.58,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:22,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:23,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:23,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:23,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:23,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:23,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:23,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:24,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:24,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,59404,100.27.88.58,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:25,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:25,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:26,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:26,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:26,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:26,TCP,192.168.0.15,36324,34.107.243.93,443,88
2025-06-23 14:18:26,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:26,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:26,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:26,TCP,192.168.0.15,36288,34.107.243.93,443,134
2025-06-23 14:18:26,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:26,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,33674,34.107.243.93,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:27,TCP,172.31.66.101,33658,34.107.243.93,443,40
2025-06-23 14:18:27,TCP,192.168.0.15,33878,34.107.221.82,80,212
2025-06-23 14:18:27,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:28,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:28,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:28,TCP,192.168.0.15,60756,54.160.18.130,443,480
2025-06-23 14:18:28,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:29,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:29,TCP,172.31.66.101,53706,44.205.77.7,443,40
2025-06-23 14:18:29,TCP,172.31.66.101,53710,44.205.77.7,443,40
2025-06-23 14:18:29,TCP,172.31.66.101,40750,50.19.99.43,443,40
2025-06-23 14:18:30,TCP,172.31.66.101,40760,50.19.99.43,443,40
2025-06-23 14:18:30,TCP,172.31.66.101,33870,44.218.214.175,443,40
2025-06-23 14:18:30,TCP,172.31.66.101,59386,34.237.241.155,443,40
2025-06-23 14:18:30,TCP,172.31.66.101,33976,44.205.77.7,443,40
2025-06-23 14:18:30,TCP,172.31.66.101,38390,54.211.226.22,443,40
2025-06-23 14:18:31,TCP,172.31.66.101,40880,50.19.99.43,443,40
2025-06-23 14:18:31,TCP,172.31.66.101,38884,18.213.223.248,443,40
2025-06-23 14:18:31,TCP,172.31.66.101,40884,50.19.99.43,443,40
2025-06-23 14:18:31,TCP,172.31.66.101,46640,100.27.88.58,443,40
2025-06-23 14:18:31,TCP,172.31.66.101,38394,54.211.226.22,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,46644,100.27.88.58,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,38400,54.211.226.22,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,33874,44.218.214.175,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,51040,34.107.221.82,80,40
2025-06-23 14:18:32,TCP,172.31.66.101,51038,34.107.221.82,80,40
2025-06-23 14:18:32,TCP,172.31.66.101,40896,50.19.99.43,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,59396,34.237.241.155,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,56280,185.125.190.96,80,40
2025-06-23 14:18:32,TCP,172.31.66.101,33884,44.218.214.175,443,40
2025-06-23 14:18:32,TCP,172.31.66.101,38886,18.213.223.248,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,48646,100.27.88.58,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,33992,44.205.77.7,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,46580,3.210.6.136,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,56538,34.237.241.155,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,46588,3.210.6.136,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,38902,18.213.223.248,443,40
2025-06-23 14:18:33,TCP,172.31.66.101,59404,34.237.241.155,443,40
2025-06-23 14:18:34,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:34,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:34,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,38920,44.205.77.7,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,59416,34.237.241.155,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,34008,44.205.77.7,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,46598,3.210.6.136,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,38416,54.211.226.22,443,40
2025-06-23 14:18:35,TCP,172.31.66.101,38426,54.211.226.22,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,40904,50.19.99.43,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,46654,100.27.88.58,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,46656,100.27.88.58,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,38916,18.213.223.248,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,59432,34.237.241.155,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,38928,18.213.223.248,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,59444,34.237.241.155,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,59450,34.237.241.155,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,38428,54.211.226.22,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,40910,50.19.99.43,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,38932,18.213.223.248,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,40924,50.19.99.43,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,34018,44.205.77.7,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,46614,3.210.6.136,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,34020,44.205.77.7,443,40
2025-06-23 14:18:36,TCP,172.31.66.101,33892,44.218.214.175,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,33906,44.218.214.175,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,33914,44.218.214.175,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,33918,44.218.214.175,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46668,100.27.88.58,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,38942,18.213.223.248,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46628,3.210.6.136,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,38434,54.211.226.22,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46674,100.27.88.58,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,40926,50.19.99.43,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,34024,44.205.77.7,443,40
2025-06-23 14:18:37,TCP,172.31.66.101,46636,3.210.6.136,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,33914,44.218.214.175,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,40926,50.19.99.43,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,46674,100.27.88.58,443,40
2025-06-23 14:18:38,TCP,172.31.66.101,38626,3.210.6.136,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,46636,3.210.6.136,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,46572,3.210.6.136,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,33914,44.218.214.175,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,46648,100.27.88.58,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,46674,100.27.88.58,443,40
2025-06-23 14:18:39,TCP,172.31.66.101,40926,50.19.99.43,443,40
2025-06-23 14:18:40,TCP,172.31.66.101,46636,3.210.6.136,443,40
2025-06-23 14:18:40,TCP,172.31.66.101,33914,44.218.214.175,443,40
2025-06-23 14:18:40,TCP,172.31.66.101,34002,44.205.77.7,443,40
2025-06-23 14:18:40,TCP,172.31.66.101,40926,50.19.99.43,443,40
2025-06-23 14:18:40,TCP,172.31.66.101,46674,100.27.88.58,443,40
2025-06-23 14:18:41,TCP,172.31.66.101,46636,3.210.6.136,443,40
